"","V1","V1","V1"
"453","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"454","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"455","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"456","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"457","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"458","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"459","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"460","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"461","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"462","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"463","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"464","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"465","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"466","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"467","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"468","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"469","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"470","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"471","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"472","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"473","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"474","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"475","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"476","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"477","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"478","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"479","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"480","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"481","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"482","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"483","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"484","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"485","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"486","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"487","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"488","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"489","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"490","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"491","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"492","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"493","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"494","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"495","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"496","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"497","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"498","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"499","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"500","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"501","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"502","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"503","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"504","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"505","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"506","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"507","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"508","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"509","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"510","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"511","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"512","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"513","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"514","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"515","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"516","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"517","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"518","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"519","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"520","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"521","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"522","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"523","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"524","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"525","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"526","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"527","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"528","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"529","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"530","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"531","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"532","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"533","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"534","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"535","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"536","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"537","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"538","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"539","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"540","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"541","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"542","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"543","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"544","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"545","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"546","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"547","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"548","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"549","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"550","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"551","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"552","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"553","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"554","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"555","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"556","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"557","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"558","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"559","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"560","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"561","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"562","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"563","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"564","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"565","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"566","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"567","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"568","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"569","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"570","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"571","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"572","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"573","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"574","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"575","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"576","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"577","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"578","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"579","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"580","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"581","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"582","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"583","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"584","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"585","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"586","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"587","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"588","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"589","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"590","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"591","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"592","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"593","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"594","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"595","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"596","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"597","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"598","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"599","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"600","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"601","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"602","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"603","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"604","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"605","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"606","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"607","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"608","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"609","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"610","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"611","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"612","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"613","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"614","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"615","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"616","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"617","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"618","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"619","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"620","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"621","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"622","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"623","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"624","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"625","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"626","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"627","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"628","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"629","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"630","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"631","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"632","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"633","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"634","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"635","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"636","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"637","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"638","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"639","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"640","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"641","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"642","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"643","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"644","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"645","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"646","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"647","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"648","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"649","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"650","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"651","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"652","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"653","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"654","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"655","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"656","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"657","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"658","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"659","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"660","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"661","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"662","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"663","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"664","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"665","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"666","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"667","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"668","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"669","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"670","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"671","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"672","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"673","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"674","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"675","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"676","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"677","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"678","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"679","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"680","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"681","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"682","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"683","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"684","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"685","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"686","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"687","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"688","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"689","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"690","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"691","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"692","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"693","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"694","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"695","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"696","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"697","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"698","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"699","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"700","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"701","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"702","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"703","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"704","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"705","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"706","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"707","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"708","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
"709","Coahuila","Freshwater/Terrestrial","Freshwater/Terrestrial"
